src,ein,legal_name,address,postcode,borough,latitude,longitude
,13-6400571,NYCHA Community Operations,250 Broadway,10007,MANHATTAN,40.712982,-74.007301
,13-6400571,NYCHA Community Operations,4-20 Astoria Boulevard,11102,QUEENS   ,40.772892,-73.933345
,13-6400571,NYCHA Community Operations,250 Broadway,10007,MANHATTAN,40.712982,-74.007301
,13-6400571,New York City Housing Authority,90 Church Street,10007,MANHATTAN,40.712586,-74.009775
,13-6400571,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,13-6400571,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,13-6400571,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,13-6400571,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,13-6400571,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,13-6400571,NYCHA International Towers Senior Center,90-20 170th Street,11432,QUEENS   ,40.708578,-73.790579
,13-6400571,Cypress Hills Senior Center,475 Fountain Avenue,11208,BROOKLYN ,40.668288,-73.873005
,13-6400571,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,131562242-,Henry Street Settlement,466 Grand Street,10002,MANHATTAN,40.715155,-73.984045
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131562242-,Henry Street Settlement,265 Henry Street,10002,MANHATTAN,40.713857,-73.984532
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1930 Randall Avenue,10473-2698,,,
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1930 Randall Avenue,10473-2698,,,
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1930 Randall Avenue,10473-2698,,,
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1930 Randall Avenue,10473-2698,,,
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1930 Randall Avenue,10473-2698,,,
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1930 Randall Avenue,10473-2698,,,
,131623850-,"Kips Bay Boys and Girls Club, Inc.",1835 Martin Luther King Jr. Blvd,10453,BRONX    ,40.851483,-73.914448
,131623989-,"East Side House, Inc.",337 Alexander Avenue,10454,BRONX    ,40.812322,-73.923486
,131623989-,"East Side House, Inc.",337 Alexander,10454,,,
,131623989-,"East Side House, Inc.",337 Alexander Avenue,10454,BRONX    ,40.812322,-73.923486
,131623989-,"East Side House, Inc. - Patterson Houses",,,,,
,131624000-,"Federation Employment and Guidance Service, Inc.",,,,,
,131624000-,"Federation Employment and Guidance Services, Inc. (F.E.G.S)",,,,,
,131624000-,"Federation Employment and Guidance Service (FEGS), Inc.",315 Hudson Street 9th Floor,10013,MANHATTAN,40.72631,-74.00749
,131624000-,"Federation Employment and Guidance Service (FEGS), Inc.",315 Hudson Street,10013,MANHATTAN,40.72631,-74.00749
,131624000-,"Federation Employment and Guidance Service (FEGS), Inc.",315 Hudson Street,10013,MANHATTAN,40.72631,-74.00749
,131624000-,"Federation Employment and Guidance Services, Inc. (F.E.G.S)",938 Kings Highway,11223,BROOKLYN ,40.607066,-73.962714
,131624015-,Boy Scouts of America - Greater New York Council,1831 84th Street,11214,BROOKLYN ,40.607896,-74.000551
,131624015-,Boy Scouts of America - Greater New York Council,1831 84th Street,11214,BROOKLYN ,40.607896,-74.000551
,131624015-,Boy Scouts of America - Greater New York Council,350 Fifth Avenue Suite 430,10118,MANHATTAN,40.748342,-73.984643
,131624015-,Boy Scouts of America - Greater New York Council,350 Fifth Avenue Suite 430,10118,MANHATTAN,40.748342,-73.984643
,131624015-,Boy Scouts of America - Greater New York Council,350 Fifth Avenue Suite 430,10118,MANHATTAN,40.748342,-73.984643
,131624015-,Boy Scouts of America - Greater New York Council,350 Fifth Avenue Suite 430,10118,MANHATTAN,40.748342,-73.984643
,131624015-,Boy Scouts of America - Greater New York Council,350 Fifth Avenue Suite 430,10118,MANHATTAN,40.748342,-73.984643
,131624096-,Mount Sinai Hospital,One Gustave L Levy Place,10029,,,
,131624096-,Mount Sinai Hospital,One Gustave L Levy Place,10029,,,
,131624096-,Mount Sinai Hospital,One Gustave L Levy Place,10029,,,
,131624096-,Mount Sinai School of Medicine of New York University,1 Gustave Levy Place,10029,MANHATTAN,40.790443,-73.953793
,131624225-,Albert Einstein College of Medicine of Yeshiva University,500 West 185th Street,10033,MANHATTAN,40.850603,-73.929417
,131624225-,Albert Einstein College of Medicine of Yeshiva University,1410 Pelham Parkway South,10461,BRONX    ,40.857424,-73.846963
,131624225-,Albert Einsten College of Medicine/Yeshiva Univerity CERC Clinic,,,,,
,131624228-,Young Men's Christian Association of Greater New York,,,,,
,131624228-,Young Men's Christian Association of Greater New York,,,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Mens Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Offices - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,"5 West 63rd Street, 6th Floor ",10023,MANHATTAN,40.770689,-73.980465
,131624228-,Young Men's Christian Association of Greater New York,229 West 14th Street,10011,MANHATTAN,40.73898,-74.000671
,131624228-,Young Men's Christian Association of Greater New York,1401 Flatbush Ave.,11210,BROOKLYN ,40.636511,-73.951539
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131624228-,Young Men's Christian Association of Greater New York,Association Office - 5 West 63rd Street 6th Floor,10023-7162,,,
,131635255-,Bohemian Brethren Presbyterian Church a.k.a. Jan Hus Presbyterian Church,351 E 74th Street,10021-3704,,,
,131635255-,Bohemian Brethren Presbyterian Church a.k.a. Jan Hus Presbyterian Church,351 East 74th Street,10021,MANHATTAN,40.76962,-73.956197
,131635308-,YMCA of Greater New York,,,,,
,131635308-,Young Men's and Young Women's Hebrew Association of Washington Heights and Inwood,54 Nagle Avenue,10040-1415,,,
,131635308-,Young Men's and Young Women's Hebrew Association of Washington Heights and Inwood,54 Nagle Avenue,10040-1415,,,
,131635308-,Young Men's and Young Women's Hebrew Association of Washington Heights and Inwood,54 Nagle Avenue,10040,MANHATTAN,40.859993,-73.929129
,131656674-,New York Academy of Medicine,1216 5th Avenue,10029,MANHATTAN,40.792101,-73.952174
,131656674-,New York Academy of Medicine,1216 Fifth Avenue,10029-5202,,,
,131656674-,New York Academy of Medicine,1216 Fifth Avenue,10029-5202,,,
,131656674-,New York Academy of Medicine,1216 Fifth Avenue,10029-5202,,,
,131740011-,Wildlife Conservation Society,2300 Southern Boulevard,10460,BRONX    ,40.850669,-73.88242
,131740011-,Wildlife Conservation Society,Surf Avenue  West 8th Street,11224,,,
,131740011-,Wildlife Conservation Society,450 Flatbush Avenue,11225,BROOKLYN ,40.665728,-73.964242
,131740011-,Wildlife Conservation Society,Surf Avenue  West 8th Street,11224,,,
,131740011-,Wildlife Conservation Society,2300 Southern Boulevard,10460,BRONX    ,40.850669,-73.88242
,131740011-,Wildlife Conservation Society,Surf Avenue  West 8th Street,11224,,,
,131740011-,Wildlife Conservation Society,Surf Avenue  West 8th Street,11224,,,
,131740011-,Wildlife Conservation Society,2300 Southern Boulevard,10460,BRONX    ,40.850669,-73.88242
,131773642-,St. Margarets Episcopal Church,940 East 156th Street,10455,BRONX    ,40.81646,-73.900226
,131773642-,St. Margaret's Episcopal Church,940 East 156th Street at Kelly Street ,10455,BRONX    ,40.81646,-73.900226
,131930700-,"Riverdale Mental Health Association, Inc.",5676 Riverdale Ave,10471-2191,,,
,131930700-,"Riverdale Mental Health Association, Inc.",5686 Riverdale Avenue,10471,BRONX    ,40.906434,-73.904204
,131943516-,"Strycker's Bay Neighborhood Council, Inc.",,,,,
,131943516-,"Strycker's Bay Neighborhood Council, Inc.",72 West 109th Street,10025,MANHATTAN,40.800901,-73.960832
,131943516-,"Strycker's Bay Neighborhood Council, Inc.","61 West 87th Street, Lower Level",10024,MANHATTAN,40.786667,-73.970479
,131981482-,Presbyterian Senior Services,2095 Broadway - Suite 409,10023,,,
,131981482-,Presbyterian Senior Services - Ennis Francis,,,,,
,131981482-,Presbyterian Senior Services,2095 Broadway - Suite 409,10023,,,
,131981482-,Presbyterian Senior Services,2095 Broadway - Suite 409,10023,,,
,131981482-,Presbyterian Senior Services,2095 Broadway - Suite 409,10023,,,
,131981482-,Presbyterian Senior Services,2095 Broadway,10023,MANHATTAN,40.779346,-73.981921
,131981482-,Presbyterian Senior Services,2095 Broadway - Suite 409,10023,,,
,131988190-,"Center for Law and Social Justice, Medgar Evers College",1534 Bedford Avenue,11225,BROOKLYN ,40.670781,-73.955044
,131988190-,"Center for Law and Social Justice, Medgar Evers College",101 West 31st Street,10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York,210 West 41st Street 7th Floor,10036,MANHATTAN,40.755632,-73.988078
,131988190-,Research Foundation of the City University of New York,101 West 31st Street,10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York,101 West 31st Street,10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York,101 West 31st Street,10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York,Center for Law and Social Justice,11225,,,
,131988190-,Research Foundation of the City University of New York,210 West 41st Street 7th Floor,10036,MANHATTAN,40.755632,-73.988078
,131988190-,Research Foundation of the City University of New York,"CUNY School of Law, 65-21 Main Street",11367,QUEENS   ,40.747818,-73.943583
,131988190-,Research Foundation of the City University of New York - Citizenship NOW,"101 West 31st Street, 9th Floor",10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York - Citizenship NOW,"101 West 31st Street, 9th Floor",10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York - Citizenship NOW,"101 West 31st Street, Suite 900",10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York - Citizenship NOW,"101 West 31st Street, 9th Floor",10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York - Citizenship NOW,"101 West 31st Street, 9th Floor",10001,MANHATTAN,40.748084,-73.989588
,131988190-,Research Foundation of the City University of New York - Citizenship NOW,"101 West 31st Street, 9th Floor",10001,MANHATTAN,40.748084,-73.989588
,132584273-,Alvin Ailey Dance Foundation,405 West 55th Street,10019,MANHATTAN,40.766839,-73.987163
,132584273-,"Alvin Ailey Dance Foundation, Inc.",The Joan Weill Center for Dance,10019-4402,,,
,132584273-,"Alvin Ailey Dance Foundation, Inc.",The Joan Weill Center for Dance,10019-4402,,,
,132584273-,"Alvin Ailey Dance Foundation, Inc.",The Joan Weill Center for Dance,10019-4402,,,
,132584273-,"Alvin Ailey Dance Foundation, Inc.","The Joan Weill Center for Dance, 405 West 55th St.",10019,,,
,132584273-,"Alvin Ailey Dance Foundation, Inc.","The Joan Weill Center for Dance, 405 W. 55th St. ",10019,,,
,132584273-,"Alvin Ailey Dance Foundation, Inc.",405 West 55th StreetThe Joan Weill Center for Dance,10019,,,
,132600199-,Legal Services NYC - Bronx,579 Courtlandt Avenue,10451,BRONX    ,40.817397,-73.919178
,132600199-,Legal Services NYC - Brooklyn Branch,,,,,
,132600199-,Legal Services NYC - Manhattan,"90 John Street, Suite 301",10038,MANHATTAN,40.708173,-74.006464
,132600199-,Legal Services NYC - Staten Island Legal Services,"36 Richmond Terrace, Suite 205",10301,STATEN IS,40.64381,-74.076378
,132600199-,Legal Services NYC,40 Worth St,10013-2904,,,
,132600199-,Legal Services NYC,40 Worth St,10013-2904,,,
,132600199-,Legal Services NYC ,,,,,
,132600199-,Legal Services NYC ,,,,,
,132600199-,Legal Services NYC - Manhattan Legal Services-Harlem Office,"55 West 125th Street, 10th Floor",10027,MANHATTAN,40.80727,-73.94427
,132600199-,Legal Services NYC ,350 Broadway,10013,MANHATTAN,40.716954,-74.003943
,132600199-,Legal Services NYC - Brooklyn Branch,"41 Worth Street, 6th Floor",10013,MANHATTAN,40.717464,-74.007078
,132600199-,Legal Services NYC ,350 Broadway,10013,MANHATTAN,40.716954,-74.003943
,132605599-,Brooklyn Legal Services Corporation A,256-260 Broadway,11238,BROOKLYN ,40.708962,-73.95948
,132605599-,Brooklyn Legal Services Corporation A,,,,,
,132605599-,Brooklyn Legal Services Corporation A,256-260 Broadway,11238,BROOKLYN ,40.708962,-73.95948
,132605599-,Brooklyn Legal Services Corporation A,"41 Worth Street, 6th Floor",10013,MANHATTAN,40.717464,-74.007078
,132612524-,"Fund for the City of New York, Inc.",,,,,
,132612524-,"Fund for the City of New York, Inc.",Day One PO Box 1507,10013-0878,,,
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of Americans,10013,,,
,132612524-,"Fund for the City of New York, Inc.",Day One PO Box 1507,10013,,,
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas 6th Floor,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",Day One PO Box 1507,10013-0878,,,
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013-1510,,,
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
,132612524-,"Fund for the City of New York, Inc.",121 Avenue of the Americas,10013,MANHATTAN,40.723903,-74.00469
