src,timeland,conditions,dewpoint,humidity,temperature,visibility,windspeed
weather.cnn.com,austin--Wed Feb 3 04:30:00 2010,Cloudy ,,80,52,,6
www.nytimes.com,austin--Wed Feb 3 04:30:00 2010,Cloudy,,87,50 10 ,5,7
www.climaton.com,austin--Wed Feb 3 04:30:00 2010,mostly cloudy,46 8,82,52 11,8,6
weather.msn.com,philadelphia--Sat Jan 30 04:00:00 2010,Mostly Cloudy,0,38,21,10,10
weather.cnn.com,philadelphia--Sat Jan 30 04:00:00 2010, Clear ,,45,20,,7
www.accuweather.com,detroit--Sun Jan 31 19:50:00 2010,Cloudy ,14,68,23,9,14
weather.msn.com,detroit--Sun Jan 31 19:50:00 2010,Cloudy,12,68,21,10,15
weather.cnn.com,detroit--Sun Jan 31 19:50:00 2010,Cloudy ,,68,22,,15
www.climaton.com,detroit--Sun Jan 31 19:50:00 2010,mostly cloudy,11-Dec,68,21 -6,10,15-21
www2.foxnews.com,detroit--Sun Jan 31 19:50:00 2010,Cloudy ,10,62,19,9,14
igoogle.wunderground.com,baltimore--Tue Feb 2 12:50:00 2010,Overcast,22,76,28.8,9,2
www.weatherforyou.com,baltimore--Tue Feb 2 12:50:00 2010, Overcast,16,80, 21 -6 ,9,
weather.herald.com,baltimore--Tue Feb 2 12:50:00 2010, Overcast,16,78,22,9,
igoogle.wunderground.com,oklahomacity--Mon Feb 1 09:40:00 2010,Light Freezing Rain Mist,25,79,30.4,0.8,Calm
www.weatherforyou.com,oklahomacity--Mon Feb 1 09:40:00 2010, Mist,32,92, 34 1 ,,
www2.foxnews.com,oklahomacity--Mon Feb 1 09:40:00 2010,Foggy ,23,100,23,0.25,5
www.weatherforyou.com,washington--Sun Jan 31 10:10:00 2010, Partly Cloudy,3,49, 19 -7 ,10,13
www2.foxnews.com,washington--Sun Jan 31 10:10:00 2010,Mostly Cloudy,4,42,20,10,14
igoogle.wunderground.com,austin--Mon Feb 1 18:25:00 2010,Overcast,36,80,42.1,1.5,Calm
www.weatherforyou.com,austin--Mon Feb 1 18:25:00 2010, Mist,36,93, 38 3 ,,
weather.herald.com,austin--Mon Feb 1 18:25:00 2010, Overcast,37,93,39,1.5,
www2.foxnews.com,austin--Mon Feb 1 18:25:00 2010,Drizzle ,36,93,38,2,0
weather.cnn.com,boston--Sat Jan 30 12:00:00 2010, Clear ,,43,6,,18
www.weatherforyou.com,boston--Sat Jan 30 12:00:00 2010, Clear,-11,43, 7 -14 ,10,18
www.accuweather.com,dallas--Mon Feb 1 07:35:00 2010,Partly Cloudy ,26,88,29,5,3
weather.msn.com,dallas--Mon Feb 1 07:35:00 2010,Freezing Fog AdvisoryFog,28,93,30,6,0
weather.cnn.com,dallas--Mon Feb 1 07:35:00 2010, Partly Cloudy ,,88,29,,3
www.nytimes.com,dallas--Mon Feb 1 07:35:00 2010,Cloudy,,88,31 -1 ,6,3
www.climaton.com,dallas--Mon Feb 1 07:35:00 2010,clear sky,28 -2,80,34 1,10,0
igoogle.wunderground.com,memphis--Sun Jan 31 11:35:00 2010,Clear,2,44,20.5,9,Calm
www.weatherforyou.com,memphis--Sun Jan 31 11:35:00 2010, Clear,16,80, 21 -6 ,9,
weather.herald.com,memphis--Sun Jan 31 11:35:00 2010, Clear,16,81,21,9,
igoogle.wunderground.com,sandiego--Mon Feb 1 03:05:00 2010,Scattered Clouds,50,82,55.8,10,Calm
www.weatherforyou.com,sandiego--Mon Feb 1 03:05:00 2010, Mostly Cloudy,50,81, 56 13 ,,
www2.foxnews.com,sandiego--Mon Feb 1 03:05:00 2010,Mostly Cloudy ,49,72,58,10,7
weather.msn.com,losangeles--Sat Jan 30 11:15:00 2010,High Surf AdvisoryFog,50,87,54,5,0
weather.cnn.com,losangeles--Sat Jan 30 11:15:00 2010,Cloudy ,,82,54,,0
www.climaton.com,losangeles--Sat Jan 30 11:15:00 2010,mostly cloudy,48 9,82,54 12,7,0
igoogle.wunderground.com,losangeles--Tue Feb 2 09:55:00 2010,Overcast,51,89,54,3,1
www.weatherforyou.com,losangeles--Tue Feb 2 09:55:00 2010, Mist,52,88, 55 13 ,3,
weather.herald.com,losangeles--Tue Feb 2 09:55:00 2010, Overcast,51,86,55,3,
www.accuweather.com,newyork--Tue Feb 2 18:00:00 2010,Cloudy ,11,43,31,10,9
www.climaton.com,newyork--Tue Feb 2 18:00:00 2010,mostly cloudy,12-Oct,43,30 -1,10,9
igoogle.wunderground.com,houston--Mon Feb 1 09:40:00 2010,Mostly Cloudy,34,83,38.2,7,4
www.weatherforyou.com,houston--Mon Feb 1 09:40:00 2010, Hazy,34,86, 38 3 ,,
weather.herald.com,houston--Mon Feb 1 09:40:00 2010, Mostly Cloudy,33,83,38,7,7
www2.foxnews.com,houston--Mon Feb 1 09:40:00 2010,Partly Cloudy,32,75,39,4,7
www.accuweather.com,austin--Thu Jan 28 17:35:00 2010,Cloudy ,60,86,64,10,16
www.nytimes.com,austin--Thu Jan 28 17:35:00 2010,Cloudy,,87,63 17 ,8,20
igoogle.wunderground.com,dallas--Thu Feb 4 06:45:00 2010,Overcast,38,85,42.5,7,13
www.weatherforyou.com,dallas--Thu Feb 4 06:45:00 2010, Overcast,38,90, 41 5 ,,5
weather.herald.com,dallas--Thu Feb 4 06:45:00 2010, Overcast,38,82,43,7,16
www.accuweather.com,washington--Sun Jan 31 01:25:00 2010,Light Snow ,10,73,18,4,18
www.climaton.com,washington--Sun Jan 31 01:25:00 2010,light snow,12-Oct,73,18 -8,5,15
www.nytimes.com,washington--Sun Jan 31 01:25:00 2010,Light Snow,,73,18 -8 ,4,18
weather.msn.com,sandiego--Mon Feb 1 17:00:00 2010,Haze,48,82,54,3,0
weather.cnn.com,sandiego--Mon Feb 1 17:00:00 2010, Intermittent Clouds ,,81,54,,0
www.weatherforyou.com,sandiego--Mon Feb 1 17:00:00 2010, Mostly Cloudy,48,93, 50 10 ,,
www2.foxnews.com,sandiego--Mon Feb 1 17:00:00 2010,Hazy ,48,82,54,3,0
igoogle.wunderground.com,nashville--Sat Jan 30 21:30:00 2010,Overcast,23,91,24.9,10,4
weather.herald.com,nashville--Sat Jan 30 21:30:00 2010, Overcast,18,75,25,10,14
www2.foxnews.com,nashville--Sat Jan 30 21:30:00 2010,Cloudy ,18,69,25,10,12
igoogle.wunderground.com,oklahomacity--Wed Feb 3 07:30:00 2010,Overcast,26,77,32.4,0.5,2
weather.herald.com,oklahomacity--Wed Feb 3 07:30:00 2010, Overcast,29,96,30,0.5,5
www2.foxnews.com,oklahomacity--Wed Feb 3 07:30:00 2010,Foggy ,28,91,30,0.5,5
www.accuweather.com,oklahomacity--Sat Jan 30 23:50:00 2010,Cloudy ,16,67,25,5,0
weather.msn.com,oklahomacity--Sat Jan 30 23:50:00 2010,Mostly Cloudy,23,74,30,7,0
www.climaton.com,oklahomacity--Sat Jan 30 23:50:00 2010,mostly cloudy,19 -7,80,25 -4,7,0
www.nytimes.com,oklahomacity--Sat Jan 30 23:50:00 2010,Cloudy,,67,25 -4 ,5,0
www.accuweather.com,oklahomacity--Sun Jan 31 09:30:00 2010,Dense Fog ,18,96,19,0,5
weather.msn.com,oklahomacity--Sun Jan 31 09:30:00 2010,Weather WarningsFog,18,100,18,0,5
weather.cnn.com,oklahomacity--Sun Jan 31 09:30:00 2010,Fog ,,97,17,,0
www.climaton.com,oklahomacity--Sun Jan 31 09:30:00 2010,normal,21 -6,93,23 -5,0.5,5
www2.foxnews.com,oklahomacity--Sun Jan 31 09:30:00 2010,Foggy ,17,97,17,0.12,0
igoogle.wunderground.com,portland--Mon Feb 1 04:35:00 2010,Scattered Clouds,42,92,44.1,10,Calm
www.weatherforyou.com,portland--Mon Feb 1 04:35:00 2010, Partly Cloudy,40,77, 47 8 ,,
www2.foxnews.com,portland--Mon Feb 1 04:35:00 2010,Mostly Cloudy,44,86,48,10,0
igoogle.wunderground.com,denver--Wed Feb 3 17:15:00 2010,Partly Cloudy,19,52,34.4,10,Calm
www.weatherforyou.com,denver--Wed Feb 3 17:15:00 2010, Partly Cloudy,12,41, 33 1 ,,
weather.herald.com,denver--Wed Feb 3 17:15:00 2010, Partly Cloudy,13,42,34,10,
www.accuweather.com,chicago--Tue Feb 2 05:40:00 2010,Cloudy ,21,72,29,8,8
www.nytimes.com,chicago--Tue Feb 2 05:40:00 2010,Cloudy,,65,30 -1 ,9,8
igoogle.wunderground.com,losangeles--Thu Jan 28 17:25:00 2010,Clear,46,70,56,10,Calm
www.weatherforyou.com,losangeles--Thu Jan 28 17:25:00 2010, Clear,43,67, 54 12 ,10,
weather.herald.com,losangeles--Thu Jan 28 17:25:00 2010, Clear,43,69,53,10,
www.accuweather.com,fortworth--Wed Feb 3 03:00:00 2010,Clear ,34,67,44,10,6
www.nytimes.com,fortworth--Wed Feb 3 03:00:00 2010,Cloudy,,67,44 7 ,10,6
igoogle.wunderground.com,washington--Sat Jan 30 11:10:00 2010,Overcast,4,47,20.8,10,8
www.weatherforyou.com,washington--Sat Jan 30 11:10:00 2010, Overcast,1,42, 21 -6 ,10,8
www2.foxnews.com,washington--Sat Jan 30 11:10:00 2010,Cloudy ,3,36,22,10,14
www.accuweather.com,philadelphia--Sun Jan 31 05:05:00 2010,Cloudy ,4,51,19,10,14
www.climaton.com,philadelphia--Sun Jan 31 05:05:00 2010,mostly cloudy,16-Mar,49,19 -7,10,12
www.nytimes.com,philadelphia--Sun Jan 31 05:05:00 2010,Cloudy,,49,19 -7 ,10,12
www.accuweather.com,charlotte--Sat Jan 30 08:35:00 2010,Lgt.Snow/Fog ,27,86,30,2,13
www.climaton.com,charlotte--Sat Jan 30 08:35:00 2010,mostly cloudy,27 -3,86,30 -1,7,17-Dec
www.nytimes.com,charlotte--Sat Jan 30 08:35:00 2010,Light Snow/Fog,,86,30 -1 ,2,13
weather.msn.com,columbus--Mon Feb 1 01:40:00 2010,Mostly Sunny,10,50,27,10,10
weather.cnn.com,columbus--Mon Feb 1 01:40:00 2010, Clear ,,60,25,,8
www.weatherforyou.com,columbus--Mon Feb 1 01:40:00 2010, Clear,12,59, 25 -4 ,10,6
weather.msn.com,portland--Wed Feb 3 18:50:00 2010,Mostly Cloudy,41,87,45,10,11
weather.cnn.com,portland--Wed Feb 3 18:50:00 2010, Partly Sunny ,,88,44,,12
www.weatherforyou.com,portland--Wed Feb 3 18:50:00 2010, Mostly Cloudy,39,79, 45 7 ,,8
www.climaton.com,portland--Wed Feb 3 18:50:00 2010,mostly cloudy,28 -2,93,30 -1,10,9
www2.foxnews.com,portland--Wed Feb 3 18:50:00 2010,Rain ,41,93,43,7,9
www.accuweather.com,newyork--Sat Jan 30 16:30:00 2010,Sunny ,-6,42,13,10,7
weather.msn.com,newyork--Sat Jan 30 16:30:00 2010,Special weather statementClear,-6,44,12,10,7
www.climaton.com,newyork--Sat Jan 30 16:30:00 2010,clear sky,-6 -21,40,14 -10,10,18-Dec
www.nytimes.com,newyork--Sat Jan 30 16:30:00 2010,Sunny,,42,13 -11 ,10,7
www.accuweather.com,losangeles--Sat Jan 30 17:15:00 2010,Hazy Sunshine ,45,79,51,5,0
www.climaton.com,losangeles--Sat Jan 30 17:15:00 2010,clear sky,45 7,87,48 9,5,0
www.nytimes.com,losangeles--Sat Jan 30 17:15:00 2010,Mostly Sunny,,95,41 5 ,5,3
www.accuweather.com,sanfrancisco--Thu Feb 4 10:30:00 2010,Cloudy ,49,89,52,10,0
www.nytimes.com,sanfrancisco--Thu Feb 4 10:30:00 2010,Mostly Cloudy,,88,50 10 ,10,2
weather.cnn.com,washington--Tue Feb 2 02:40:00 2010, Intermittent Clouds ,,56,33,,3
www.weatherforyou.com,washington--Tue Feb 2 02:40:00 2010, Mostly Cloudy,19,56, 34 1 ,10,3
www2.foxnews.com,washington--Tue Feb 2 02:40:00 2010,Partly Cloudy,17,48,35,10,5
www.accuweather.com,phoenix--Tue Feb 2 23:50:00 2010,Clouds And Sun ,36,27,71,10,0
weather.msn.com,phoenix--Tue Feb 2 23:50:00 2010,Mostly Cloudy,36,26,72,10,0
weather.cnn.com,phoenix--Tue Feb 2 23:50:00 2010, Intermittent Clouds ,,27,71,,0
www.climaton.com,phoenix--Tue Feb 2 23:50:00 2010,mostly cloudy,36 2,27,72 22,10,0
www.accuweather.com,losangeles--Sun Jan 31 08:50:00 2010,Clear ,48,82,53,10,0
www.climaton.com,losangeles--Sun Jan 31 08:50:00 2010,clear sky,48 9,82,54 12,10,0
www.nytimes.com,losangeles--Sun Jan 31 08:50:00 2010,Clear,,82,48 9 ,10,3
www.accuweather.com,sanfrancisco--Fri Jan 29 14:20:00 2010,Cloudy ,46,92,48,7,3
weather.msn.com,sanfrancisco--Fri Jan 29 14:20:00 2010,Fog,45,93,46,6,0
weather.cnn.com,sanfrancisco--Fri Jan 29 14:20:00 2010,Cloudy ,,92,48,,0
weather.msn.com,dallas--Sat Jan 30 03:25:00 2010,Weather WarningsCloudy,25,74,32,10,17
weather.cnn.com,dallas--Sat Jan 30 03:25:00 2010,Cloudy ,,72,32,,21
www2.foxnews.com,dallas--Sat Jan 30 03:25:00 2010,Cloudy ,25,75,32,10,23
www.accuweather.com,philadelphia--Sun Jan 31 01:25:00 2010,Light Snow ,11,76,17,2,14
www.climaton.com,philadelphia--Sun Jan 31 01:25:00 2010,light snow,12-Oct,79,16 -9,2,7
www.nytimes.com,philadelphia--Sun Jan 31 01:25:00 2010,Light Snow,,80,16 -9 ,2,12
weather.msn.com,portland--Fri Jan 29 12:45:00 2010,Cloudy,36,61,48,10,11
weather.cnn.com,portland--Fri Jan 29 12:45:00 2010,Cloudy ,,65,47,,6
www.climaton.com,portland--Fri Jan 29 12:45:00 2010,clear sky,-2 -19,41,18 -8,10,24-35
www.accuweather.com,denver--Sat Jan 30 06:20:00 2010,Clear ,12,43,32,20,8
www.climaton.com,denver--Sat Jan 30 06:20:00 2010,clear sky,11-Dec,58,25 -4,10,0
www.accuweather.com,austin--Sat Jan 30 11:20:00 2010,Mostly Cloudy ,24,72,32,10,10
www.nytimes.com,austin--Sat Jan 30 11:20:00 2010,Cloudy,,74,32 0 ,10,13
www.accuweather.com,chicago--Mon Feb 1 14:50:00 2010,Cloudy ,9,62,20,10,3
weather.msn.com,chicago--Mon Feb 1 14:50:00 2010,Cloudy,10,63,21,10,0
weather.cnn.com,chicago--Mon Feb 1 14:50:00 2010,Cloudy ,,62,20,,3
www.climaton.com,chicago--Mon Feb 1 14:50:00 2010,mostly cloudy,12-Oct,62,21 -6,10,0
www.accuweather.com,phoenix--Sun Jan 31 21:20:00 2010,Partly Sunny ,39,38,65,10,0
www.climaton.com,phoenix--Sun Jan 31 21:20:00 2010,mostly cloudy,39 4,42,63 17,10,5
www.accuweather.com,indianapolis--Thu Feb 4 11:15:00 2010,Cloudy ,22,84,26,7,5
www.climaton.com,indianapolis--Thu Feb 4 11:15:00 2010,mostly cloudy,21 -6,80,27 -3,7,5
www.nytimes.com,indianapolis--Thu Feb 4 11:15:00 2010,Light Fog,,92,23 -5 ,3,0
weather.msn.com,sandiego--Sun Jan 31 11:40:00 2010,Mostly Cloudy,46,82,52,7,0
weather.cnn.com,sandiego--Sun Jan 31 11:40:00 2010, Mostly Cloudy ,,82,52,,0
www2.foxnews.com,sandiego--Sun Jan 31 11:40:00 2010,Mostly Cloudy,47,83,52,6,0
www.accuweather.com,detroit--Mon Feb 1 09:05:00 2010,Mostly Clear ,8,67,17,10,6
www.nytimes.com,detroit--Mon Feb 1 09:05:00 2010,Mostly Clear,,67,17 -8 ,10,6
www.climaton.com,washington--Tue Feb 2 07:10:00 2010,mostly cloudy,21 -6,69,30 -1,10,0
www.nytimes.com,washington--Tue Feb 2 07:10:00 2010,,,66,31 -1 ,10,0
www.accuweather.com,indianapolis--Tue Feb 2 15:55:00 2010,Cloudy ,24,72,32,10,6
weather.msn.com,indianapolis--Tue Feb 2 15:55:00 2010,Mostly Cloudy,25,74,32,10,6
weather.cnn.com,indianapolis--Tue Feb 2 15:55:00 2010, Mostly Cloudy ,,72,32,,6
www.accuweather.com,lasvegas--Fri Jan 29 20:45:00 2010,Clouds And Sun ,30,46,50,10,3
weather.msn.com,lasvegas--Fri Jan 29 20:45:00 2010,Clear,30,46,50,10,0
weather.cnn.com,lasvegas--Fri Jan 29 20:45:00 2010, Intermittent Clouds ,,46,50,,3
www.climaton.com,lasvegas--Fri Jan 29 20:45:00 2010,mostly cloudy,30 -1,46,50 10,10,3
weather.msn.com,philadelphia--Fri Jan 29 15:50:00 2010,Mostly Cloudy,0,45,18,10,15
weather.cnn.com,philadelphia--Fri Jan 29 15:50:00 2010, Sunny ,,47,18,,12
www.climaton.com,philadelphia--Fri Jan 29 15:50:00 2010,clear sky,17-Jan,48,18 -8,10,12
www.accuweather.com,washington--Fri Jan 29 12:50:00 2010,Some Clouds ,0,41,20,10,14
www.nytimes.com,washington--Fri Jan 29 12:50:00 2010,,,41,20 -7 ,10,14
www.accuweather.com,sanantonio--Sun Jan 31 08:05:00 2010,Clear ,31,84,35,10,6
weather.msn.com,sanantonio--Sun Jan 31 08:05:00 2010,Clear,32,87,36,10,6
www.climaton.com,sanantonio--Sun Jan 31 08:05:00 2010,clear sky,30 -1,80,36 2,10,6
www.nytimes.com,sanantonio--Sun Jan 31 08:05:00 2010,Clear,,84,35 2 ,10,6
weather.msn.com,oklahomacity--Mon Feb 1 10:25:00 2010,Weather WarningsFog,23,100,23,0,3
weather.cnn.com,oklahomacity--Mon Feb 1 10:25:00 2010,Fog ,,100,23,,3
www.weatherforyou.com,oklahomacity--Mon Feb 1 10:25:00 2010, Mist,33,92, 35 2 ,,
www.accuweather.com,detroit--Thu Jan 28 15:45:00 2010,Cloudy ,5,59,17,9,21
www.nytimes.com,detroit--Thu Jan 28 15:45:00 2010,Cloudy,,59,17 -8 ,9,21
igoogle.wunderground.com,charlotte--Wed Feb 3 09:00:00 2010,Overcast,35,97,35.9,0.8,1
www.weatherforyou.com,charlotte--Wed Feb 3 09:00:00 2010, Mist,33,88, 36 2 ,,
weather.cnn.com,boston--Fri Jan 29 23:00:00 2010, Partly Sunny ,,27,19,,23
www.weatherforyou.com,boston--Fri Jan 29 23:00:00 2010, Partly Cloudy,-9,27, 19 -7 ,10,23
igoogle.wunderground.com,phoenix--Tue Feb 2 22:15:00 2010,Mostly Cloudy,40,34,70.2,10,Calm
www.weatherforyou.com,phoenix--Tue Feb 2 22:15:00 2010, Bkh,41,36,70 21 ,,3
www2.foxnews.com,phoenix--Tue Feb 2 22:15:00 2010,Mostly Cloudy ,36,31,68,10,5
www.accuweather.com,seattle--Wed Feb 3 03:00:00 2010,Clouds And Sun ,38,65,49,10,6
www.climaton.com,seattle--Wed Feb 3 03:00:00 2010,mostly cloudy,39 4,62,52 11,10,6
www.nytimes.com,seattle--Wed Feb 3 03:00:00 2010,Mostly Sunny,,68,49 9 ,10,0
weather.msn.com,columbus--Tue Feb 2 20:45:00 2010,Cloudy,21,52,37,10,6
weather.cnn.com,columbus--Tue Feb 2 20:45:00 2010,Cloudy ,,59,35,,5
www.climaton.com,columbus--Tue Feb 2 20:45:00 2010,mostly cloudy,21 -6,52,37 3,10,3
www.weatherforyou.com,chicago--Wed Feb 3 19:30:00 2010, Hazy,21,69, 30 -1 ,4,7
weather.herald.com,chicago--Wed Feb 3 19:30:00 2010, Haze,21,69,30,4,7
www.accuweather.com,columbus--Wed Feb 3 06:05:00 2010,Light Snow ,24,59,37,9,10
weather.msn.com,columbus--Wed Feb 3 06:05:00 2010,Cloudy,27,69,36,10,9
weather.cnn.com,columbus--Wed Feb 3 06:05:00 2010,Cloudy ,,72,35,,7
www.nytimes.com,columbus--Wed Feb 3 06:05:00 2010,Light Snow,,59,37 3 ,9,10
www.climaton.com,columbus--Wed Feb 3 06:05:00 2010,mostly cloudy,27 -3,69,36 2,9,7
weather.msn.com,seattle--Wed Feb 3 15:45:00 2010,Partly Cloudy,39,87,43,10,0
weather.cnn.com,seattle--Wed Feb 3 15:45:00 2010, Partly Cloudy ,,85,43,,0
www.weatherforyou.com,seattle--Wed Feb 3 15:45:00 2010, Partly Cloudy,39,87, 43 6 ,10,
www2.foxnews.com,seattle--Wed Feb 3 15:45:00 2010,Rain ,42,86,46,7,3
www.accuweather.com,nashville--Mon Feb 1 09:00:00 2010,Light Fog ,19,85,23,1,0
weather.msn.com,nashville--Mon Feb 1 09:00:00 2010,Fog,21,93,23,1,0
weather.cnn.com,nashville--Mon Feb 1 09:00:00 2010,Fog ,,92,23,,0
www.climaton.com,nashville--Mon Feb 1 09:00:00 2010,normal,19 -7,86,23 -5,1,0
www2.foxnews.com,nashville--Mon Feb 1 09:00:00 2010,Partly Cloudy,21,90,23,3,0
igoogle.wunderground.com,oklahomacity--Wed Feb 3 13:25:00 2010,Freezing Fog,23,80,28,0.2,4
www.weatherforyou.com,oklahomacity--Wed Feb 3 13:25:00 2010, Fog,33,95, 34 1 ,,
weather.herald.com,oklahomacity--Wed Feb 3 13:25:00 2010, Light Freezing Fog,27,92,29,0.2,6
www.accuweather.com,austin--Tue Feb 2 17:35:00 2010,Light Fog ,46,92,48,1,8
weather.msn.com,austin--Tue Feb 2 17:35:00 2010,Fog,45,87,48,3,0
weather.cnn.com,austin--Tue Feb 2 17:35:00 2010,Fog ,,92,47,,7
www.climaton.com,austin--Tue Feb 2 17:35:00 2010,mostly cloudy,45 7,93,46 8,1,7
weather.msn.com,lasvegas--Sat Jan 30 12:00:00 2010,Clear,36,66,46,10,0
weather.cnn.com,lasvegas--Sat Jan 30 12:00:00 2010, Intermittent Clouds ,,68,45,,5
www.weatherforyou.com,lasvegas--Sat Jan 30 12:00:00 2010, Mostly Cloudy,37,86, 41 5 ,,
www2.foxnews.com,lasvegas--Sat Jan 30 12:00:00 2010,Mostly Clear,35,76,42,10,7
igoogle.wunderground.com,sanfrancisco--Mon Feb 1 05:15:00 2010,Overcast,49,83,54.2,10,Calm
weather.herald.com,sanfrancisco--Mon Feb 1 05:15:00 2010, Overcast,50,89,53,10,
igoogle.wunderground.com,denver--Sun Jan 31 10:55:00 2010,Clear,18,66,28.2,10,Calm
weather.msn.com,denver--Sun Jan 31 10:55:00 2010,Mostly Cloudy,19,64,30,7,8
weather.cnn.com,denver--Sun Jan 31 10:55:00 2010, Mostly Clear ,,74,28,,10
www.weatherforyou.com,denver--Sun Jan 31 10:55:00 2010, Partly Cloudy,19,57, 32 0 ,,
www.accuweather.com,chicago--Sat Jan 30 08:35:00 2010,Light Snow ,14,80,19,8,0
weather.msn.com,chicago--Sat Jan 30 08:35:00 2010,Short term forecastSnow,9,67,18,9,10
www.climaton.com,chicago--Sat Jan 30 08:35:00 2010,light snow,12-Oct,67,19 -7,9,7
www.nytimes.com,chicago--Sat Jan 30 08:35:00 2010,Light Snow,,65,18 -8 ,9,10
igoogle.wunderground.com,sanjose--Sun Jan 31 02:45:00 2010,Partly Cloudy,49,79,55,10,7
www.weatherforyou.com,sanjose--Sun Jan 31 02:45:00 2010, Partly Cloudy,45,68, 56 13 ,,
weather.herald.com,sanjose--Sun Jan 31 02:45:00 2010, Partly Cloudy,45,67,56,10,10
www2.foxnews.com,sanjose--Sun Jan 31 02:45:00 2010,Partly Cloudy ,44,60,58,10,9
igoogle.wunderground.com,phoenix--Sun Jan 31 21:55:00 2010,Scattered Clouds,42,40,67.2,10,Calm
www.weatherforyou.com,phoenix--Sun Jan 31 21:55:00 2010, Clear,41,40, 66 19 ,,1
weather.herald.com,phoenix--Sun Jan 31 21:55:00 2010, Scattered Clouds,39,37,66,10,
igoogle.wunderground.com,lasvegas--Thu Jan 28 15:35:00 2010,Mostly Cloudy,36,76,43.3,10,Calm
www.weatherforyou.com,lasvegas--Thu Jan 28 15:35:00 2010, Overcast,36,69, 45 7 ,,4
weather.herald.com,lasvegas--Thu Jan 28 15:35:00 2010, Mostly Cloudy,33,56,48,10,13
weather.msn.com,washington--Wed Feb 3 15:45:00 2010,Short term forecastSnow,30,86,34,2,6
weather.cnn.com,washington--Wed Feb 3 15:45:00 2010,Fog ,,84,33,,3
www.weatherforyou.com,washington--Wed Feb 3 15:45:00 2010, Mist,28,81, 34 1 ,2 1/2,3
www2.foxnews.com,washington--Wed Feb 3 15:45:00 2010,Foggy ,30,87,34,2.5,0
weather.msn.com,seattle--Thu Feb 4 10:25:00 2010,Rain,41,87,45,10,0
weather.cnn.com,seattle--Thu Feb 4 10:25:00 2010, Mostly Cloudy ,,85,46,,0
www.weatherforyou.com,seattle--Thu Feb 4 10:25:00 2010, Light Rain,41,87, 45 7 ,10,
www.climaton.com,seattle--Thu Feb 4 10:25:00 2010,mostly cloudy,39 4,81,45 7,10,0
www.weatherforyou.com,philadelphia--Sat Jan 30 02:40:00 2000, Mostly Cloudy,1,39, 23 -5 ,10,10
www2.foxnews.com,philadelphia--Sat Jan 30 02:40:00 2000,Mostly Clear,2,34,22,10,9
www.accuweather.com,austin--Mon Feb 1 21:00:00 2010,Light Fog ,40,88,43,3,0
www.climaton.com,austin--Mon Feb 1 21:00:00 2010,mostly cloudy,39 4,87,43 6,3,0
www.accuweather.com,fortworth--Wed Feb 3 21:55:00 2010,Light Rain ,38,76,45,9,9
www.climaton.com,fortworth--Wed Feb 3 21:55:00 2010,light rain,37 3,76,45 7,9,16-Sep
www.nytimes.com,fortworth--Wed Feb 3 21:55:00 2010,Light Rain,,76,45 7 ,8,8
www.accuweather.com,memphis--Mon Feb 1 14:50:00 2010,Clouds And Sun ,21,81,26,7,0
weather.msn.com,memphis--Mon Feb 1 14:50:00 2010,Mostly Cloudy,21,80,27,7,0
weather.cnn.com,memphis--Mon Feb 1 14:50:00 2010, Intermittent Clouds ,,81,26,,0
www.nytimes.com,memphis--Mon Feb 1 14:50:00 2010,,,81,26 -3 ,7,0
www.climaton.com,memphis--Mon Feb 1 14:50:00 2010,mostly cloudy,21 -6,80,27 -3,7,0
www.accuweather.com,nashville--Mon Feb 1 19:15:00 2010,Clouds And Sun ,25,59,38,10,3
weather.msn.com,nashville--Mon Feb 1 19:15:00 2010,Mostly Cloudy,25,60,37,10,3
weather.cnn.com,nashville--Mon Feb 1 19:15:00 2010, Intermittent Clouds ,,71,33,,3
www.nytimes.com,nashville--Mon Feb 1 19:15:00 2010,,,71,33 1 ,10,3
www.accuweather.com,phoenix--Sat Jan 30 14:15:00 2010,Mostly Clear ,42,71,51,10,7
weather.msn.com,phoenix--Sat Jan 30 14:15:00 2010,Partly Cloudy,43,71,52,10,7
www.climaton.com,phoenix--Sat Jan 30 14:15:00 2010,clear sky,43 6,71,52 11,10,7
www.nytimes.com,phoenix--Sat Jan 30 14:15:00 2010,Clear,,58,52 11 ,10,6
igoogle.wunderground.com,seattle--Tue Feb 2 14:20:00 2010,Mostly Cloudy,41,94,42.8,10,5
weather.cnn.com,seattle--Tue Feb 2 14:20:00 2010,Cloudy ,,89,45,,7
weather.msn.com,sanfrancisco--Wed Feb 3 18:50:00 2010,Fog,46,93,48,6,6
weather.cnn.com,sanfrancisco--Wed Feb 3 18:50:00 2010, Mostly Cloudy ,,89,51,,3
www.weatherforyou.com,sanfrancisco--Wed Feb 3 18:50:00 2010, Mostly Cloudy,48,88, 52 11 ,10,3
www.climaton.com,sanfrancisco--Wed Feb 3 18:50:00 2010,mostly cloudy,48 9,87,52 11,10,3
www2.foxnews.com,sanfrancisco--Wed Feb 3 18:50:00 2010,Partly Cloudy,44,97,45,10,0
www.accuweather.com,houston--Wed Feb 3 09:50:00 2010,Cloudy ,46,86,50,9,6
weather.msn.com,houston--Wed Feb 3 09:50:00 2010,Partly Cloudy,46,82,52,10,9
www.climaton.com,houston--Wed Feb 3 09:50:00 2010,mostly cloudy,45 7,76,52 11,10,9
