date_symbol,high,flat_change,last,wklow,prev_close,volume,wkhigh,low,percent_change,open
stock-2011-07-19orcl,$ 32.67,1.15,$ 32.64,$ 21.66,$ 31.49,26-259-197,$ 36.50,$ 31.89,3.65%,$ 31.91
stock-2011-07-19orly,$ 62.87,0.16,$ 62.36,$ 45.74,$ 62.20,1-145-814,$ 66.52,$ 62.02,0.26%,$ 62.53
stock-2011-07-19payx,$ 29.89,0.35,$ 29.75,$ 24.6519,$ 29.40,2-317-945,$ 33.91,$ 29.54,1.19%,$ 29.56
stock-2011-07-19pcar,$ 49.85,1.27,$ 49.66,$ 39.77,$ 48.39,2-326-915,$ 58.75,$ 48.56,2.62%,$ 48.80
stock-2011-07-19pcln,$ 538.86,20.84,$ 537.50,$ 216.03,$ 516.66,947-649,$ 561.88,$ 520.49,4.03%,$ 521.98
stock-2011-07-19qcom,$ 57.245,1.7,$ 56.98,$ 35.74,$ 55.28,14-528-996,$ 59.84,$ 55.87,3.08%,$ 56
stock-2011-07-19qgen,$ 18.09,0.17,$ 18.07,$ 16.86,$ 17.90,1-374-565,$ 22.20,$ 17.80,0.95%,$ 17.84
stock-2011-07-19rimm,$ 27.05,0.09,$ 26.77,$ 25.82,$ 26.68,15-080-667,$ 70.54,$ 26.42,0.34%,$ 26.82
stock-2011-07-19rost,$ 78.38,0.53,$ 77.73,$ 48.71,$ 77.20,857-381,$ 83.11,$ 77.65,0.69%,$ 77.80
stock-2011-07-19sbux,$ 40.36,0.92,$ 40.32,$ 22.50,$ 39.40,5-597-678,$ 41.11,$ 39.71,2.34%,$ 39.81
stock-2011-07-19shld,$ 76.44,2.19,$ 75.89,$ 60.12,$ 73.70,333-845,$ 94.7884,$ 73.54,2.97%,$ 74.80
stock-2011-07-19sial,$ 73.94,1.77,$ 73.79,$ 51.44,$ 72.02,675-983,$ 76.16,$ 72.65,2.46%,$ 72.90
stock-2011-07-19sndk,$ 42.25,1.48,$ 41.98,$ 33.03,$ 40.50,5-888-610,$ 53.605,$ 40.89,3.65%,$ 40.95
stock-2011-07-19spls,$ 15.535,0.38,$ 15.51,$ 14.75,$ 15.13,10-255-634,$ 23.75,$ 15.20,2.51%,$ 15.25
stock-2011-07-19srcl,$ 92.11,2.29,$ 92.09,$ 61.02,$ 89.80,229-239,$ 95.71,$ 90.57,2.55%,$ 90.57
stock-2011-07-19stx,$ 17,0.4,$ 16.93,$ 9.84,$ 16.53,9-136-452,$ 18.35,$ 16.61,2.42%,$ 16.62
stock-2011-07-19symc,$ 19.55,0.595,$ 19.46,$ 12.04,$ 18.865,7-359-901,$ 20.50,$ 18.99,3.15%,$ 19.06
stock-2011-07-19teva,$ 47.92,0.5,$ 47.80,$ 44.86,$ 47.30,3-949-752,$ 57.08,$ 47.32,1.06%,$ 47.63
stock-2011-07-19urbn,$ 31.83,0.57,$ 31.59,$ 27.96,$ 31.02,1-433-613,$ 39.26,$ 31.23,1.84%,$ 31.31
stock-2011-07-19vmed,$ 27.14,0.38,$ 27.04,$ 17.675,$ 26.66,3-669-699,$ 33.32,$ 26.52,1.43%,$ 26.79
stock-2011-07-19vod,$ 25.88,0.41,$ 25.86,$ 21.6101,$ 25.45,6-859-945,$ 32.70,$ 25.56,1.61%,$ 25.57
stock-2011-07-19vrsn,$ 33.91,0.48,$ 33.72,$ 27.66,$ 33.24,1-606-221,$ 37.73,$ 33.37,1.44%,$ 33.50
stock-2011-07-19vrtx,$ 51.07,1.35,$ 50.92,$ 32,$ 49.57,989-896,$ 58.87,$ 49.90,2.72%,$ 49.99
stock-2011-07-19wcrx,$ 23.29,0.02,$ 22.98,$ 19.01,$ 23,1-270-537,$ 30.57,$ 22.73,0.09%,$ 23.13
stock-2011-07-19wfm,$ 66.03,2.03,$ 65.92,$ 34.04,$ 63.89,915-905,$ 67.42,$ 64.48,3.18%,$ 64.54
stock-2011-07-19wynn,$ 172.58,2.62,$ 162.27,$ 77.37,$ 164.89,5-824-532,$ 165.31,$ 160.72,1.59%,$ 169.50
stock-2011-07-19xlnx,$ 33.92,0.41,$ 33.69,$ 23.96,$ 33.28,3-957-930,$ 37.37,$ 33.5001,1.23%,$ 33.52
stock-2011-07-19xray,$ 39.50,0.77,$ 39.43,$ 27.76,$ 38.66,1-079-944,$ 40.16,$ 38.8707,1.99%,$ 38.93
stock-2011-07-19yhoo,$ 14.69,0.17,$ 14.59,$ 12.94,$ 14.42,29-188-476,$ 18.84,$ 14.45,1.18%,$ 14.57
stock-2011-07-20aapl,$ 396.27,10.05,$ 386.90,$ 235.56,$ 376.85,33-428-784,$ 378.65,$ 386,2.67%,$ 396.05
stock-2011-07-20adbe,$ 29.45,0.24,$ 29.16,$ 25.45,$ 29.40,3-617-503,$ 35.99,$ 29.03,0.82%,$ 29.40
stock-2011-07-20adp,$ 52.99,0.56,$ 52.47,$ 38.41,$ 53.03,1-993-520,$ 55.12,$ 52.345,1.06%,$ 52.66
stock-2011-07-20adsk,$ 36.29,0.46,$ 35.87,$ 24.77,$ 36.33,2-972-998,$ 46.15,$ 35.46,1.27%,$ 36.27
stock-2011-07-20akam,$ 29.46,0.12,$ 29.36,$ 28.69,$ 29.24,2-944-970,$ 54.65,$ 28.96,0.41%,$ 29.25
stock-2011-07-20altr,$ 42.83,2.85,$ 40.71,$ 24.48,$ 43.56,10-770-736,$ 49.59,$ 40.54,6.54%,$ 41.75
stock-2011-07-20alxn,$ 53.35,1.16,$ 52.04,$ 24.73,$ 53.20,1-642-932,$ 53.21,$ 51.82,2.18%,$ 53.14
stock-2011-07-20amat,$ 12.79,0.03,$ 12.69,$ 10.27,$ 12.66,13-310-747,$ 16.93,$ 12.57,0.24%,$ 12.70
stock-2011-07-20amgn,$ 55.42,0.28,$ 54.99,$ 50.26,$ 55.27,4-026-810,$ 61.53,$ 54.93,0.51%,$ 55.28
stock-2011-07-20amzn,$ 220.20,2.51,$ 215.55,$ 105.80,$ 218.06,3-345-696,$ 218.40,$ 214.41,1.15%,$ 220.03
stock-2011-07-20apol,$ 50.86,0.17,$ 50.47,$ 33.75,$ 50.30,1-306-666,$ 53.61,$ 50.05,0.34%,$ 50.33
stock-2011-07-20atvi,$ 11.98,0.01,$ 11.90,$ 10.40,$ 11.89,5-118-551,$ 12.65,$ 11.72,0.08%,$ 11.85
stock-2011-07-20bbby,$ 59.78,0.53,$ 59.02,$ 35.55,$ 59.55,1-629-195,$ 60.55,$ 58.84,0.89%,$ 59.49
stock-2011-07-20bidu,$ 155.90,2.43,$ 154.99,$ 70.75,$ 152.56,8-449-081,$ 156.04,$ 151.76,1.59%,$ 154
stock-2011-07-20biib,$ 106.99,2.84,$ 104.37,$ 51.74,$ 107.21,1-375-020,$ 109.63,$ 104.13,2.65%,$ 106.99
stock-2011-07-20bmc,$ 53.51,1.49,$ 52.21,$ 34.47,$ 53.70,1-013-613,$ 56.55,$ 52.085,2.77%,$ 53.51
stock-2011-07-20brcm,$ 35.58,0.38,$ 35.06,$ 29.90,$ 34.68,11-012-089,$ 47.39,$ 34.57,1.1%,$ 35.25
stock-2011-07-20ca,$ 22.41,0.08,$ 22.35,$ 17.70,$ 22.27,6-490-979,$ 25.68,$ 21.95,0.36%,$ 22.26
stock-2011-07-20celg,$ 60.88,0.17,$ 60.37,$ 48.92,$ 60.54,2-395-963,$ 63.46,$ 59.90,0.28%,$ 60.83
stock-2011-07-20cern,$ 63.34,1.19,$ 62.36,$ 36.025,$ 63.55,705-210,$ 64.48,$ 62.17,1.87%,$ 63.23
stock-2011-07-20chkp,$ 60.40,0.56,$ 59.57,$ 32.47,$ 60.13,2-762-575,$ 61.46,$ 59.08,0.93%,$ 60.18
stock-2011-07-20chrw,$ 79.17,0.61,$ 78.69,$ 57.01,$ 79.30,591-132,$ 82.61,$ 78.26,0.77%,$ 79.01
stock-2011-07-20cmcsa,$ 24.56,0.38,$ 24.09,$ 16.76,$ 24.47,15-742-019,$ 27.16,$ 24.06,1.55%,$ 24.39
stock-2011-07-20cost,$ 80.88,0.12,$ 80.69,$ 53.485,$ 80.81,1-543-348,$ 83.95,$ 79.85,0.15%,$ 80.82
stock-2011-07-20csco,$ 15.95,0.16,$ 15.82,$ 14.78,$ 15.66,59-661-689,$ 26,$ 15.58,1.02%,$ 15.59
stock-2011-07-20ctrp,$ 44.72,0.09,$ 44.06,$ 36.6401,$ 44.15,773-588,$ 53.16,$ 43.83,0.2%,$ 44.22
stock-2011-07-20ctsh,$ 74.37,1.42,$ 73.04,$ 52.50,$ 74.46,1-666-516,$ 83.48,$ 72.96,1.91%,$ 74.26
stock-2011-07-20ctxs,$ 78.91,2.14,$ 75.29,$ 44.99,$ 77.43,2-128-048,$ 88.4895,$ 75.15,2.76%,$ 78.11
stock-2011-07-20dell,$ 17.60,0.1,$ 17.52,$ 11.34,$ 17.42,20-029-430,$ 17.44,$ 17.26,0.57%,$ 17.44
stock-2011-07-20dltr,$ 68.75,0.41,$ 68.52,$ 40.60,$ 68.93,981-573,$ 70.54,$ 67.81,0.59%,$ 68.29
stock-2011-07-20dtv,$ 52.91,0.32,$ 52.48,$ 35.365,$ 52.80,2-960-474,$ 53.40,$ 52.36,0.61%,$ 52.62
stock-2011-07-20ebay,$ 34.18,0.59,$ 33.17,$ 19.92,$ 33.76,19-724-752,$ 35.35,$ 32.9675,1.75%,$ 34
stock-2011-07-20erts,$ 24.20,0.09,$ 24.01,$ 14.67,$ 24.10,9-340-247,$ 25.05,$ 23.84,0.37%,$ 24.20
stock-2011-07-20esrx,$ 52.81,0.69,$ 52.54,$ 41.55,$ 51.85,5-883-637,$ 60.89,$ 51.31,1.33%,$ 51.94
stock-2011-07-20expd,$ 49.60,0.44,$ 49.24,$ 38.54,$ 49.68,996-252,$ 57.15,$ 48.98,0.89%,$ 49.46
stock-2011-07-20expe,$ 30.41,0.42,$ 29.90,$ 19.61,$ 30.32,4-119-519,$ 31.01,$ 29.80,1.39%,$ 30.32
stock-2011-07-20fast,$ 34.41,0.26,$ 34.18,$ 22.32,$ 34.44,1-492-125,$ 36.80,$ 34.03,0.75%,$ 34.39
stock-2011-07-20ffiv,$ 116,7.21,$ 111.44,$ 72.48,$ 118.65,5-568-131,$ 145.76,$ 110.45,6.08%,$ 116
stock-2011-07-20fisv,$ 61.26,0.83,$ 60.50,$ 44.85,$ 61.33,942-536,$ 65.41,$ 60.42,1.35%,$ 61.24
stock-2011-07-20flex,$ 6.36,0.04,$ 6.28,$ 4.86,$ 6.32,2-440-294,$ 8.50,$ 6.22,0.63%,$ 6.22
stock-2011-07-20flir,$ 28.91,0.53,$ 28.30,$ 24,$ 28.83,2-317-578,$ 37.29,$ 28.23,1.84%,$ 28.76
stock-2011-07-20fslr,$ 124.54,0.58,$ 123.36,$ 111.40,$ 123.94,858-095,$ 175.449,$ 122.10,0.47%,$ 123.83
stock-2011-07-20gild,$ 42.25,0.095,$ 41.79,$ 31.73,$ 41.695,6-558-838,$ 42.93,$ 41.70,0.23%,$ 41.70
stock-2011-07-20gmcr,$ 94.65,1.182,$ 93.40,$ 26.14,$ 94.582,1-636-963,$ 96.91,$ 91.24,1.25%,$ 94.65
stock-2011-07-20goog,$ 602.83,7.20,$ 595.35,$ 447.65,$ 602.55,2-203-486,$ 642.96,$ 595.35,1.19%,$ 602.48
stock-2011-07-20grmn,$ 32.15,0.23,$ 32,$ 26.11,$ 32.23,613-552,$ 36.42,$ 31.85,0.71%,$ 32.13
stock-2011-07-20hsic,$ 72.6979,0.31,$ 72.45,$ 50.96,$ 72.76,187-686,$ 74.98,$ 72.14,0.43%,$ 72.63
stock-2011-07-20ilmn,$ 73.33,0.8,$ 73,$ 41.155,$ 72.20,1-654-938,$ 79.40,$ 71.25,1.11%,$ 72.15
stock-2011-07-20infy,$ 61.84,0.39,$ 61.62,$ 56.73,$ 62.01,1-037-437,$ 77.92,$ 61.07,0.63%,$ 61.74
stock-2011-07-20intc,$ 23.22,0.07,$ 22.99,$ 17.60,$ 23.06,50-641-729,$ 23.96,$ 22.90,0.3%,$ 23.10
stock-2011-07-20intu,$ 48.96,1.17,$ 47.79,$ 36.33,$ 48.96,3-006-640,$ 56.46,$ 47.74,2.39%,$ 48.87
stock-2011-07-20isrg,$ 407,22.57,$ 397.47,$ 246.05,$ 374.90,1-323-254,$ 384.49,$ 392.12,6.02%,$ 394.04
stock-2011-07-20joyg,$ 99,1.43,$ 97.09,$ 53.13,$ 98.52,1-495-699,$ 103.44,$ 96.21,1.45%,$ 99
stock-2011-07-20klac,$ 42.86,0.04,$ 42.40,$ 27.75,$ 42.44,2-952-074,$ 51.83,$ 42.28,0.09%,$ 42.29
stock-2011-07-20life,$ 49.97,0.40,$ 49.55,$ 41.10,$ 49.95,1-694-187,$ 57.25,$ 49.135,0.8%,$ 49.97
stock-2011-07-20linta,$ 16.64,0.08,$ 16.42,$ 10.10,$ 16.50,2-308-649,$ 18.645,$ 16.32,0.48%,$ 16.49
stock-2011-07-20lltc,$ 30.62,0.39,$ 30.24,$ 28.45,$ 30.63,2-389-186,$ 36.14,$ 30.08,1.27%,$ 30.54
stock-2011-07-20lrcx,$ 42.67,0.24,$ 42.13,$ 35.39,$ 42.37,1-365-002,$ 59.10,$ 42.10,0.57%,$ 42.31
stock-2011-07-20mat,$ 27.14,0.33,$ 26.69,$ 20.57,$ 27.02,3-869-681,$ 28.49,$ 26.48,1.22%,$ 26.99
stock-2011-07-20mchp,$ 32.90,0.15,$ 32.70,$ 27.46,$ 32.85,3-042-409,$ 41.50,$ 32.3899,0.46%,$ 32.85
stock-2011-07-20mrvl,$ 15.33,0.10,$ 15.08,$ 13.17,$ 15.18,6-000-141,$ 22.01,$ 14.94,0.66%,$ 15.21
stock-2011-07-20msft,$ 27.35,0.48,$ 27.06,$ 23.32,$ 27.54,49-340-066,$ 29.46,$ 26.98,1.74%,$ 27.23
stock-2011-07-20mu,$ 7.60,0.08,$ 7.60,$ 6.36,$ 7.52,29-080-775,$ 11.95,$ 7.40,1.06%,$ 7.53
stock-2011-07-20mxim,$ 23.52,0.40,$ 23.10,$ 15.67,$ 23.50,2-707-348,$ 28.44,$ 22.89,1.7%,$ 23.52
stock-2011-07-20myl,$ 23.69,0.30,$ 23.39,$ 16.87,$ 23.69,3-736-334,$ 25.46,$ 23.3413,1.27%,$ 23.60
stock-2011-07-20nflx,$ 284.90,5.89,$ 281.40,$ 95.33,$ 287.29,2-839-746,$ 304.79,$ 278.02,2.05%,$ 283
stock-2011-07-20nihd,$ 42.13,0.18,$ 41.88,$ 35.55,$ 42.06,944-114,$ 46.32,$ 41.59,0.43%,$ 42.03
stock-2011-07-20ntap,$ 52.09,1.75,$ 50.05,$ 37.04,$ 51.80,4-924-751,$ 61.02,$ 50,3.38%,$ 52.09
stock-2011-07-20nvda,$ 14.35,0.181,$ 14.04,$ 8.65,$ 14.221,16-389-661,$ 26.17,$ 14,1.27%,$ 14.27
stock-2011-07-20nwsa,$ 16.40,0.14,$ 15.93,$ 11.91,$ 15.79,35-390-753,$ 18.35,$ 15.81,0.89%,$ 16
stock-2011-07-20orcl,$ 32.60,0.565,$ 32.075,$ 21.66,$ 32.64,22-832-513,$ 36.50,$ 32.06,1.73%,$ 32.44
stock-2011-07-20orly,$ 62.45,0.47,$ 61.89,$ 45.74,$ 62.36,1-224-312,$ 66.52,$ 61.50,0.75%,$ 62.18
stock-2011-07-20payx,$ 29.81,0.23,$ 29.52,$ 24.6519,$ 29.75,1-944-367,$ 33.91,$ 29.45,0.77%,$ 29.80
stock-2011-07-20pcar,$ 50.46,0.13,$ 49.79,$ 39.77,$ 49.66,2-732-047,$ 58.75,$ 49.68,0.26%,$ 49.68
stock-2011-07-20pcln,$ 538.62,7.55,$ 529.95,$ 216.03,$ 537.50,506-849,$ 561.88,$ 529.15,1.4%,$ 538.17
stock-2011-07-20qcom,$ 59.40,0.32,$ 57.30,$ 35.74,$ 56.98,26-146-587,$ 59.84,$ 57.10,0.56%,$ 58.82
stock-2011-07-20qgen,$ 17.98,0.22,$ 17.85,$ 16.86,$ 18.07,981-846,$ 22.20,$ 17.81,1.22%,$ 17.98
stock-2011-07-20rimm,$ 26.80,0.13,$ 26.64,$ 25.82,$ 26.77,15-578-230,$ 70.54,$ 25.60,0.49%,$ 26.60
stock-2011-07-20rost,$ 77.93,0.50,$ 77.23,$ 48.71,$ 77.73,819-060,$ 83.11,$ 76.99,0.64%,$ 77.54
stock-2011-07-20sbux,$ 40.225,0.49,$ 39.83,$ 22.50,$ 40.32,5-511-536,$ 41.11,$ 39.28,1.22%,$ 40.21
stock-2011-07-20shld,$ 76.79,1.77,$ 74.12,$ 60.12,$ 75.89,214-454,$ 94.7884,$ 74.02,2.33%,$ 75.73
stock-2011-07-20sial,$ 73.61,1.00,$ 72.79,$ 51.44,$ 73.79,441-361,$ 76.16,$ 72.70,1.36%,$ 73.47
stock-2011-07-20sndk,$ 42.37,0.51,$ 41.47,$ 33.03,$ 41.98,6-759-003,$ 53.605,$ 41.18,1.21%,$ 42.29
stock-2011-07-20spls,$ 15.61,0.04,$ 15.55,$ 14.75,$ 15.51,7-645-017,$ 23.75,$ 15.42,0.26%,$ 15.52
stock-2011-07-20srcl,$ 92.07,0.74,$ 91.35,$ 61.02,$ 92.09,171-203,$ 95.71,$ 91.04,0.8%,$ 91.99
stock-2011-07-20stx,$ 17.17,0.06,$ 16.99,$ 9.84,$ 16.93,13-692-462,$ 18.35,$ 16.74,0.35%,$ 17.05
stock-2011-07-20symc,$ 19.41,0.57,$ 18.89,$ 12.04,$ 19.46,8-270-113,$ 20.50,$ 18.86,2.93%,$ 19.41
stock-2011-07-20teva,$ 48,0.45,$ 47.35,$ 44.86,$ 47.80,4-377-709,$ 57.08,$ 47.26,0.94%,$ 47.83
stock-2011-07-20urbn,$ 32.01,0.09,$ 31.50,$ 27.96,$ 31.59,1-626-943,$ 39.26,$ 31.20,0.28%,$ 31.60
stock-2011-07-20vmed,$ 27.36,0.34,$ 26.70,$ 17.675,$ 27.04,3-452-212,$ 33.32,$ 26.69,1.26%,$ 27.11
stock-2011-07-20vod,$ 26.135,0.18,$ 26.04,$ 21.6101,$ 25.86,5-141-544,$ 32.70,$ 25.77,0.7%,$ 26
stock-2011-07-20vrsn,$ 33.67,0.40,$ 33.32,$ 27.66,$ 33.72,1-988-094,$ 37.73,$ 33.2002,1.19%,$ 33.65
stock-2011-07-20vrtx,$ 50.64,0.72,$ 50.20,$ 32,$ 50.92,1-016-681,$ 58.87,$ 49.46,1.41%,$ 50.62
stock-2011-07-20wcrx,$ 23.60,0.19,$ 22.79,$ 19.01,$ 22.98,934-345,$ 30.57,$ 22.76,0.83%,$ 23.29
stock-2011-07-20wfm,$ 66.16,0.13,$ 65.79,$ 34.04,$ 65.92,826-785,$ 67.42,$ 64.83,0.2%,$ 65.77
stock-2011-07-20wynn,$ 163.18,2.09,$ 160.18,$ 78,$ 162.27,2-162-456,$ 172.58,$ 157.68,1.29%,$ 163.10
stock-2011-07-20xlnx,$ 33.60,0.51,$ 33.18,$ 23.96,$ 33.69,6-145-525,$ 37.37,$ 32.80,1.51%,$ 33.29
stock-2011-07-20xray,$ 39.35,0.41,$ 39.02,$ 27.76,$ 39.43,776-172,$ 40.16,$ 38.89,1.04%,$ 39.33
stock-2011-07-20yhoo,$ 14.15,1.11,$ 13.48,$ 12.94,$ 14.59,62-006-825,$ 18.84,$ 13.45,7.61%,$ 14.12
stock-2011-07-21aapl,$ 390.06,0.39,$ 387.29,$ 235.56,$ 386.90,18-451-996,$ 396.27,$ 383.90,0.1%,$ 387.02
stock-2011-07-21adbe,$ 30.03,0.4,$ 29.56,$ 25.45,$ 29.16,6-092-665,$ 35.99,$ 29.17,1.37%,$ 29.29
stock-2011-07-21adp,$ 53.64,0.685,$ 53.155,$ 38.41,$ 52.47,2-317-056,$ 55.12,$ 52.57,1.31%,$ 52.66
stock-2011-07-21adsk,$ 36.43,0.33,$ 36.20,$ 26.41,$ 35.87,3-599-962,$ 46.15,$ 35.50,0.92%,$ 35.94
stock-2011-07-21akam,$ 29.59,0.05,$ 29.41,$ 28.69,$ 29.36,2-687-604,$ 54.65,$ 28.97,0.17%,$ 29.32
stock-2011-07-21altr,$ 42.48,1.6,$ 42.31,$ 24.48,$ 40.71,8-923-055,$ 49.59,$ 40.09,3.93%,$ 40.51
stock-2011-07-21alxn,$ 57.73,4.73,$ 56.77,$ 25.415,$ 52.04,3-331-238,$ 53.35,$ 52.78,9.09%,$ 53
stock-2011-07-21amat,$ 12.99,0.235,$ 12.925,$ 10.27,$ 12.69,13-749-478,$ 16.93,$ 12.58,1.85%,$ 12.73
stock-2011-07-21amgn,$ 55.92,0.495,$ 55.485,$ 50.26,$ 54.99,5-463-035,$ 61.53,$ 55.02,0.9%,$ 55.30
stock-2011-07-21amzn,$ 217.09,2.34,$ 213.21,$ 105.80,$ 215.55,4-525-917,$ 220.20,$ 211.07,1.09%,$ 217.09
stock-2011-07-21apol,$ 51.49,0.815,$ 51.285,$ 33.75,$ 50.47,2-100-074,$ 53.61,$ 49.001,1.61%,$ 49.88
stock-2011-07-21atvi,$ 12.07,0.02,$ 11.92,$ 10.40,$ 11.90,6-953-707,$ 12.65,$ 11.83,0.17%,$ 11.91
stock-2011-07-21bbby,$ 60.20,0.46,$ 59.48,$ 35.55,$ 59.02,1-493-476,$ 60.55,$ 59.30,0.78%,$ 59.34
stock-2011-07-21bidu,$ 155.50,4.82,$ 150.17,$ 72.30,$ 154.99,10-192-380,$ 156.04,$ 149.63,3.11%,$ 155
stock-2011-07-21biib,$ 106.06,1.25,$ 105.62,$ 52.40,$ 104.37,1-220-925,$ 109.63,$ 104.44,1.2%,$ 104.48
stock-2011-07-21bmc,$ 52.97,0.115,$ 52.095,$ 34.47,$ 52.21,1-368-222,$ 56.55,$ 51.87,0.22%,$ 52.41
stock-2011-07-21brcm,$ 35.04,0.235,$ 34.825,$ 29.90,$ 35.06,7-055-675,$ 47.39,$ 34.03,0.67%,$ 34.89
stock-2011-07-21ca,$ 22.78,0.285,$ 22.635,$ 17.70,$ 22.35,9-932-539,$ 25.68,$ 22.16,1.28%,$ 22.47
stock-2011-07-21celg,$ 61.98,1.125,$ 61.495,$ 48.92,$ 60.37,2-443-812,$ 63.46,$ 60.58,1.86%,$ 60.58
stock-2011-07-21cern,$ 64.50,1.555,$ 63.915,$ 36.025,$ 62.36,888-149,$ 64.48,$ 62.60,2.49%,$ 62.63
stock-2011-07-21chkp,$ 60.05,0.39,$ 59.18,$ 32.65,$ 59.57,1-765-782,$ 61.46,$ 59.03,0.65%,$ 59.78
stock-2011-07-21chrw,$ 80.33,1.105,$ 79.795,$ 57.23,$ 78.69,778-959,$ 82.61,$ 79.02,1.4%,$ 79.02
stock-2011-07-21cmcsa,$ 24.805,0.49,$ 24.58,$ 16.76,$ 24.09,14-672-032,$ 27.16,$ 24.18,2.03%,$ 24.21
stock-2011-07-21cost,$ 82.12,0.83,$ 81.52,$ 53.485,$ 80.69,1-705-951,$ 83.95,$ 80.67,1.03%,$ 80.87
stock-2011-07-21csco,$ 16.47,0.53,$ 16.35,$ 14.78,$ 15.82,92-665-304,$ 26,$ 15.82,3.35%,$ 15.84
stock-2011-07-21ctrp,$ 44.67,0.02,$ 44.08,$ 36.6401,$ 44.06,1-004-720,$ 53.16,$ 43.85,0.05%,$ 44.21
stock-2011-07-21ctsh,$ 74.35,0.41,$ 73.45,$ 52.85,$ 73.04,1-913-879,$ 83.48,$ 72.83,0.56%,$ 73.33
stock-2011-07-21ctxs,$ 76.19,1.415,$ 73.875,$ 44.99,$ 75.29,2-732-863,$ 88.4895,$ 72.888,1.88%,$ 75.20
stock-2011-07-21dell,$ 17.50,0.41,$ 17.11,$ 11.34,$ 17.52,34-335-471,$ 17.60,$ 17.08,2.34%,$ 17.48
stock-2011-07-21dltr,$ 69.67,0.19,$ 68.71,$ 40.60,$ 68.52,534-475,$ 70.54,$ 68.59,0.28%,$ 68.71
stock-2011-07-21dtv,$ 52.99,0.475,$ 52.005,$ 35.50,$ 52.48,7-520-020,$ 53.40,$ 51.89,0.91%,$ 52.60
stock-2011-07-21ebay,$ 34.99,0.265,$ 33.435,$ 20.03,$ 33.17,26-461-826,$ 35.35,$ 33.34,0.8%,$ 33.76
stock-2011-07-21erts,$ 24.13,0.12,$ 23.89,$ 14.67,$ 24.01,8-648-155,$ 25.05,$ 23.77,0.5%,$ 24.04
stock-2011-07-21esrx,$ 56.68,2.815,$ 55.355,$ 41.55,$ 52.54,77-619-883,$ 60.89,$ 54.21,5.36%,$ 56.65
stock-2011-07-21expd,$ 50.50,1.055,$ 50.295,$ 38.65,$ 49.24,1-133-333,$ 57.15,$ 49.28,2.14%,$ 49.50
stock-2011-07-21expe,$ 30.60,0.145,$ 30.045,$ 19.61,$ 29.90,4-301-635,$ 31.01,$ 29.2607,0.48%,$ 29.47
stock-2011-07-21fast,$ 34.87,0.42,$ 34.47,$ 22.32,$ 34.05,1-638-564,$ 36.80,$ 34.05,1.23%,$ 34.05
stock-2011-07-21ffiv,$ 104,12.57,$ 98.87,$ 72.48,$ 111.44,7-278-480,$ 145.76,$ 98.10,11.28%,$ 102.81
stock-2011-07-21fisv,$ 62.15,1.55,$ 62.05,$ 45.20,$ 60.50,1-086-900,$ 65.41,$ 60.63,2.56%,$ 60.76
stock-2011-07-21flex,$ 6.45,0.13,$ 6.41,$ 4.86,$ 6.28,5-060-592,$ 8.50,$ 6.23,2.07%,$ 6.31
stock-2011-07-21flir,$ 28.90,0.425,$ 28.725,$ 24,$ 28.30,2-065-861,$ 37.29,$ 28.24,1.5%,$ 28.47
stock-2011-07-21fslr,$ 125.25,1.835,$ 125.195,$ 111.40,$ 123.36,803-571,$ 175.449,$ 123.01,1.49%,$ 123.46
stock-2011-07-21gild,$ 43.11,1.19,$ 42.98,$ 31.73,$ 41.79,8-380-613,$ 42.93,$ 42.05,2.85%,$ 42.05
stock-2011-07-21gmcr,$ 95.19,0.36,$ 93.04,$ 26.14,$ 93.40,1-954-873,$ 96.91,$ 92.50,0.39%,$ 94.50
stock-2011-07-21goog,$ 608.06,11.64,$ 606.99,$ 447.65,$ 595.35,3-444-367,$ 642.96,$ 594.01,1.96%,$ 594.50
stock-2011-07-21grmn,$ 32.78,0.71,$ 32.71,$ 26.11,$ 32,713-424,$ 36.42,$ 32.02,2.22%,$ 32.19
stock-2011-07-21hsic,$ 73.70,0.68,$ 73.13,$ 50.96,$ 72.45,463-761,$ 74.98,$ 72.4302,0.94%,$ 73.04
stock-2011-07-21ilmn,$ 74.68,1.13,$ 74.13,$ 41.155,$ 73,1-610-597,$ 79.40,$ 73.40,1.55%,$ 73.70
stock-2011-07-21infy,$ 63.24,1.04,$ 62.66,$ 56.73,$ 61.62,1-656-951,$ 77.92,$ 62.01,1.69%,$ 62.33
stock-2011-07-21intc,$ 22.88,0.18,$ 22.81,$ 17.60,$ 22.99,79-939-972,$ 23.96,$ 22.17,0.78%,$ 22.35
stock-2011-07-21intu,$ 48.12,0.34,$ 47.45,$ 37.21,$ 47.79,3-501-180,$ 56.46,$ 47.37,0.71%,$ 47.98
stock-2011-07-21isrg,$ 415.19,16.265,$ 413.735,$ 246.05,$ 397.47,896-340,$ 407,$ 397.90,4.09%,$ 397.90
stock-2011-07-21joyg,$ 101.44,3.23,$ 100.32,$ 53.13,$ 97.09,2-239-262,$ 103.44,$ 97.79,3.33%,$ 97.80
stock-2011-07-21klac,$ 43.22,0.585,$ 42.985,$ 27.75,$ 42.40,2-427-741,$ 51.83,$ 41.88,1.38%,$ 42.40
stock-2011-07-21life,$ 50.99,1.27,$ 50.82,$ 41.10,$ 49.55,2-534-729,$ 57.25,$ 49.58,2.56%,$ 49.69
